gene	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	degree	closeness	betweenness	eigenvector	kcore	clusteringcoeff	leverage	bridging	average_neighbors	class
ABCA1	10.0	1.0	2.0	0.0	173.0	14.0	0.0	4.0	0.0	0.0595697377885307	0.4934976927296783	0.0005969249782866304	0.01555947659970596	515	0.3993848083859061	0.0421	2.691832072881947e-07	1065.5554335894624	
ECI2	1.0	0.0	0.0	0.0	40.0	6.0	0.0	3.0	0.0	0.0042503105996207395	0.3965924120225098	2.747807818656724e-10	0.0002871966777167516	65	0.9990384615384617	-0.4121	8.309658122864944e-12	554.6769230769231	
ZNHIT3	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.04165304387628327	0.4919419693119311	0.0001344631894513487	0.0049251600049565894	335	0.20376568624547065	-0.0032	1.458134600624686e-07	903.4913657770801	
HTN3	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	0.0	0.002877133328974041	0.33892557953991403	6.708123278217231e-07	1.952346368642955e-05	42	0.8847780126849895	-0.285	2.539468465226693e-08	102.1818181818182	
GATA4	0.0	0.0	0.0	0.0	29.0	2.0	0.0	0.0	0.0	0.040933760544039764	0.4803681367005905	6.034013996598213e-05	0.006658130485197442	360	0.26731757188498395	0.0114	6.087742438593332e-08	901.5479233226836	
RAB4A	1.0	1.0	0.0	0.0	12.0	2.0	0.0	1.0	0.0	0.02824821813901785	0.4802172957357282	9.326231329344987e-05	0.003948948002623668	252	0.20904227893787056	-0.0674	1.5104501398810166e-07	906.1134259259261	
GALR1	1.0	0.0	0.0	0.0	48.0	1.0	1.0	0.0	0.0	0.07035898777218336	0.48939166053313704	9.578836904041892e-05	0.020186251175698517	599	0.6030673467623412	0.0499	5.745632677992685e-08	1106.7899628252787	
PBXIP1	0.0	0.0	0.0	0.0	58.0	1.0	0.0	1.0	0.0	0.02622114692996796	0.4869296653612252	0.00010539742083389048	0.005050458901154895	280	0.2746384039900249	-0.231	2.0284304619873904e-07	1263.9700748129676	
GSX1	0.0	1.0	0.0	0.0	10.0	2.0	0.0	1.0	0.0	0.024978748447001896	0.4713515179534597	2.4948577708648473e-05	0.003984609512259223	295	0.31857470695744183	-0.2524	7.534114848357781e-08	992.4031413612564	
HSF2	0.0	0.0	0.0	0.0	39.0	2.0	0.0	1.0	0.0	0.02072843784738116	0.4827793035956688	2.243446330239019e-05	0.004713658652092032	279	0.40396517989058817	-0.4506	1.170890731140162e-07	1482.365930599369	
MCCC1	1.0	1.0	0.0	0.0	67.0	6.0	0.0	3.0	0.0	0.0005885045445628719	0.3364648420311537	2.414314295615192e-07	1.7204994337001557e-05	7	0.6388888888888888	-0.5582	6.419837075233671e-08	155.22222222222226	
CLN3	2.0	1.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0021578499967305305	0.44101277503820974	6.825379823452385e-06	0.0003504378935169618	31	0.2708333333333333	-0.7208	5.899462804976417e-07	1205.030303030303	
LOX	0.0	0.0	0.0	0.0	21.0	3.0	0.0	4.0	0.0	0.012947099980383184	0.4643811490343739	4.369774257711749e-05	0.002258831802860686	170	0.3935292006357996	-0.4536	2.3552743890049056e-07	1099.0050505050506	driver
RNF144A	0.0	0.0	1.0	0.0	43.0	1.0	0.0	2.0	0.0	0.055123259007389014	0.4956409009884946	3.4039467664835227e-05	0.007786011481448835	396	0.4322138725229147	-0.0028	3.194935345909025e-08	1027.6737841043891	
INO80B	0.0	0.0	1.0	0.0	26.0	3.0	0.0	0.0	1.0	0.02072843784738116	0.4663353052387632	9.33955056077978e-06	0.0022988923725087984	274	0.5725152737291858	-0.3117	4.67697940024009e-08	882.8296529968454	
RPL27	0.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.029882952985025836	0.4554063309609601	1.7322073456638468e-05	0.0015817708357303481	255	0.5225824407846751	0.0475	2.564336040993915e-08	526.601750547046	
FAM9B	0.0	0.0	0.0	0.0	22.0	1.0	0.0	2.0	0.0	0.013208657555744458	0.4583408259905293	2.758875489254921e-06	0.0014007860515684266	195	0.6234668242943697	-0.4828	3.444066646213415e-08	951.5693069306932	
PMS2P3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0026809651474530827	0.3943222545960859	6.061680404509716e-08	0.0002219773957379804	41	0.8170731707317073	-0.6147	4.452885415522498e-09	654.1951219512198	
ARHGAP29	8.0	2.0	1.0	0.0	116.0	9.0	0.0	3.0	0.0	0.02850977571437913	0.4756765163297045	7.594876633717429e-05	0.00409071870532741	298	0.4936096172097438	-0.15	1.6794824731441914e-07	880.2522935779816	
DDX20	2.0	1.0	0.0	0.0	49.0	7.0	0.0	3.0	0.0	0.03720656509514157	0.4775331772053084	9.436539021751288e-05	0.004021246421853873	346	0.23120002970370554	-0.0208	1.1385651695370915e-07	753.5817223198593	
COL4A1	5.0	3.0	0.0	0.0	224.0	11.0	0.0	13.0	0.0	0.03289086510168051	0.4744958113558796	7.47373437241476e-05	0.0030698106138705877	271	0.332071317117217	0.0743	7.394533023663666e-08	618.9085487077534	
BCL9	16.0	5.0	3.0	0.0	137.0	6.0	0.0	2.0	0.0	0.03419865297848688	0.4884850033538825	1.5554999147962063e-05	0.007190608412902144	368	0.43898668893723947	-0.266	3.8193113333585764e-08	1302.9407265774378	false_driver
GNL2	4.0	0.0	0.0	0.0	48.0	7.0	0.0	2.0	0.0	0.01451644543255084	0.4434810346827514	3.947589698723565e-06	0.0008385123690859497	198	0.708165178753414	-0.3372	2.7283418489175362e-08	630.1936936936937	
RPL18A	0.0	2.0	0.0	0.0	16.0	1.0	0.0	0.0	0.0	0.03243313934479826	0.4714387003298498	7.97235531521852e-05	0.001967742921118793	255	0.4562561094819159	0.0848	9.04493059559246e-08	557.5342741935483	
ARFIP2	1.0	0.0	0.0	0.0	23.0	6.0	0.0	1.0	0.0	0.009808409076047865	0.4446673645033729	1.7691628258419434e-05	0.0010652595684712564	132	0.3239373601789709	-0.4294	1.97087536599665e-07	699.34	
RPL5	7.0	3.0	1.0	0.0	30.0	7.0	0.0	5.0	0.0	0.05231151507225528	0.4825203508550514	0.0002712148128994477	0.004202230045547488	314	0.23372027534418024	0.2458	1.0875457304457702e-07	597.1075	driver
NDUFB5	1.0	0.0	0.0	0.0	21.0	0.0	0.0	2.0	0.0	0.03400248479696593	0.4123658523432023	1.2071170485018365e-05	0.010164906186134842	481	0.8687713057655254	-0.2338	2.553875636156429e-08	932.6673076923075	
OR8B2	3.0	2.0	0.0	0.0	72.0	1.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.0089389472041699e-05	0.021719932931202952	599	0.766745708088954	-0.0283	9.856620068685018e-09	1208.2490234375	
MUC1	0.0	0.0	0.0	0.0	27.0	4.0	0.0	1.0	0.0	0.051265284770810174	0.4865423771952151	0.0010260408722387651	0.00916994508122038	396	0.29264081111371754	0.0759	6.022587675205197e-07	877.0586734693878	driver
KRT6B	1.0	0.0	0.0	0.0	92.0	2.0	0.0	2.0	0.0	0.007192833322435101	0.430315990883255	1.1011045603102668e-05	0.0004147414845949703	85	0.4273561301084237	-0.2605	1.273281984430308e-07	424.64545454545447	
COMMD5	0.0	0.0	0.0	0.0	17.0	1.0	0.0	0.0	0.0	0.0009154515137644676	0.3876945697916139	1.3146413110144948e-10	0.00014707287872819098	14	0.967032967032967	-0.7646	4.7937123905373296e-11	1065.7857142857142	
VPS16	1.0	0.0	1.0	0.0	69.0	3.0	0.0	3.0	0.0	0.005623487870267443	0.3872527917753412	6.4044036359212015e-06	0.00013360394746472743	73	0.3797537619699041	-0.3442	1.1077565772713705e-07	270.63953488372096	
H1FOO	2.0	0.0	0.0	0.0	26.0	2.0	0.0	0.0	0.0	0.003138690904335317	0.44378990133488105	5.768544410308444e-07	0.0006008378514043695	48	0.3528368794326241	-0.7932	8.733785987964344e-08	1289.3125	
CC2D1A	3.0	1.0	0.0	0.0	92.0	4.0	0.0	4.0	0.0	0.010069966651409142	0.4625971747481775	7.1395099287539995e-06	0.0021363669693675686	147	0.4869705457940752	-0.6333	1.079878736082236e-07	1434.4675324675322	
MBOAT2	2.0	0.0	0.0	0.0	34.0	0.0	0.0	1.0	0.0	0.009154515137644674	0.4516938890037511	2.376742552805144e-06	0.002008298855886919	130	0.508016443987667	-0.6387	6.14037502980472e-08	1176.2928571428572	
IFI44L	5.0	1.0	1.0	0.0	66.0	5.0	3.0	4.0	0.0	0.005492709082586805	0.4353011499487647	6.878028758753851e-09	0.0013849509301295086	84	0.9804934021801492	-0.8112	7.433572099726769e-10	1368.142857142857	
CCDC113	1.0	0.0	1.0	0.0	24.0	2.0	0.0	1.0	0.0	0.017197410580003927	0.4735407957888218	4.1905557607047375e-05	0.0013283675058058315	206	0.3107131454445186	-0.2299	1.8419926520656519e-07	654.4638783269962	
AGL	8.0	3.0	0.0	0.0	119.0	10.0	0.0	8.0	0.0	0.02105538481658275	0.4781752235632543	1.4650616800910504e-05	0.0031384933599186127	288	0.4499138948549757	-0.4056	9.063327935840682e-08	1094.8726708074537	
SNAI3	2.0	0.0	0.0	1.0	23.0	1.0	0.0	0.0	0.0	0.0493036029556006	0.4953037958284752	2.2318412342616634e-05	0.0102886874297058	396	0.44840619837185297	-0.1361	3.1278778665874365e-08	1279.6909814323608	
MRRF	0.0	0.0	0.0	0.0	11.0	0.0	0.0	1.0	0.0	0.006342771202510953	0.3512241054613936	2.101984980127922e-08	3.28401129301796e-05	96	0.9961340206185568	-0.1087	2.59306972479721e-10	134.4742268041237	
CRTC3	1.0	0.0	0.0	0.0	49.0	1.0	0.0	1.0	0.0	0.04224154842084614	0.4960910889804392	4.368631449789983e-05	0.007738997802881999	363	0.3047831617347061	-0.1217	6.693650249254171e-08	1186.0030959752319	driver
MYOM1	4.0	3.0	1.0	0.0	173.0	16.0	0.0	4.0	0.0	0.00438108938730138	0.42564502212697264	2.6446704540019656e-06	0.00034245711700376145	65	0.431026684758028	-0.5823	1.1935623452197778e-07	539.9701492537314	
OLIG3	0.0	0.0	0.0	0.0	30.0	2.0	0.0	0.0	0.0	0.02648270450532924	0.4751149496706848	2.3855083922367954e-05	0.003835194518674268	290	0.3020290917980687	-0.1925	6.028375132550005e-08	936.3555555555556	
KRT73	4.0	2.0	0.0	0.0	84.0	8.0	0.0	1.0	0.0	0.003923363630419146	0.389461889118089	1.839986195578604e-08	0.0002530082194437777	60	0.9745762711864406	-0.3774	5.838261301470318e-10	412.48333333333335	
CEP152	4.0	0.0	2.0	0.0	110.0	15.0	0.0	4.0	0.0	0.023867128751716468	0.4663921927416895	1.59441675168879e-05	0.001818219439139916	252	0.5093030257413819	-0.0933	4.1626551650402526e-08	596.9260273972603	
WDR82	2.0	0.0	0.0	0.0	19.0	2.0	0.0	0.0	0.0	0.023082456025632643	0.4674614091395384	3.512826671129301e-05	0.0026544215901100573	311	0.5484644604687098	-0.3635	1.1359158099850495e-07	1007.5750708215297	
SMOC1	3.0	1.0	0.0	0.0	56.0	7.0	2.0	2.0	0.0	0.0005231151507225528	0.3420870148752936	1.3040512711332273e-08	2.658714184144336e-05	8	0.5	-0.877	2.1546042804013017e-08	264.125	
LIN7B	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.012227816648139671	0.43731770088647415	2.785517680696388e-05	0.0008522746703212752	129	0.2665746650566385	-0.1355	1.2565926338831866e-07	423.4438502673797	
LZTFL1	0.0	0.0	0.0	0.0	24.0	2.0	0.0	1.0	0.0	0.0022232393905708497	0.3749479000661976	4.776521501627906e-07	0.00010694388379751783	33	0.7254901960784313	-0.7090000000000001	6.467927949908581e-08	393.8823529411765	
KLHL12	3.0	1.0	0.0	0.0	39.0	1.0	0.0	0.0	0.0	0.037271954488981886	0.4850608982491753	9.194603771732716e-05	0.004513833256457957	353	0.451108438935652	-0.0488	1.0662218338171904e-07	865.7456140350878	
VPS37D	0.0	0.0	0.0	0.0	10.0	1.0	0.0	0.0	0.0	0.024913359053161586	0.4810934944004026	2.7067459186740908e-05	0.0033148463220610785	290	0.5048072938251139	-0.2615	7.64258205384142e-08	970.2624671916012	
SNX30	0.0	1.0	0.0	0.0	24.0	2.0	0.0	1.0	0.0	0.0003269469692015955	0.3278734215209142	2.65715562774508e-08	6.867533977619453e-06	5	0.7	-0.8457	5.774795853057116e-08	135.4	
BTBD6	2.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.019420649970574768	0.4622336406226386	1.890601886262724e-06	0.0022239606373671726	274	0.7354627354627354	-0.363	1.1740951445708272e-08	951.4545454545456	
ZNF622	1.0	0.0	0.0	0.0	44.0	8.0	0.0	2.0	0.0	0.010462303014451056	0.46326981915119203	8.210658021055981e-06	0.0019122266721654747	155	0.5169025157232704	-0.607	1.5706253894986592e-07	1169.05625	
TSKU	1.0	0.0	1.0	0.0	36.0	1.0	0.0	1.0	0.0	0.013862551494147649	0.4674042605214096	1.6992325043122432e-05	0.002389928038050645	183	0.3334972726459805	-0.4813	1.6934448762770785e-07	1017.0801886792453	
TYR	0.0	3.0	2.0	0.0	117.0	11.0	0.0	0.0	0.0	0.00876217877460276	0.4663921927416895	3.5335791355221604e-06	0.002880739714387594	131	0.7340365839973066	-0.7665	5.648722576389415e-08	1946.455223880597	
NRP2	1.0	0.0	0.0	0.0	109.0	9.0	0.0	2.0	0.0	0.006408160596351272	0.4498999764650506	3.600134030247069e-05	0.0012945219133859765	81	0.4382495266147696	-0.4954	5.541807612674449e-07	1240.6734693877552	
BIRC8	0.0	1.0	0.0	0.0	52.0	5.0	0.0	0.0	1.0	0.015497286340155628	0.4702210743166375	7.750005998622121e-06	0.002449378913277482	202	0.4361724951727097	-0.4044	6.012175972070402e-08	1092.5822784810127	
MAPK8IP2	1.0	0.0	1.0	0.0	32.0	0.0	0.0	1.0	0.0	0.023932518145556792	0.4826421763554882	3.362686891780567e-05	0.00566870816116841	288	0.3712403623025676	-0.3402	1.0469459872501408e-07	1338.7540983606555	
SPSB1	1.0	1.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.037271954488981886	0.4804134074702353	4.022253589479452e-05	0.004424225334280461	335	0.4411679462276077	-0.0582	6.273220306978661e-08	848.6017543859648	
E2F1	8.0	1.0	0.0	0.0	34.0	6.0	0.0	0.0	0.0	0.15379585431243056	0.5245412450694563	0.0009992767607192663	0.021667645505675383	449	0.1460657210566064	0.5626	6.640801541999607e-08	739.2257653061224	
SEMA3A	1.0	1.0	0.0	0.0	137.0	6.0	0.0	5.0	0.0	0.011770090891257438	0.4595528577438548	4.490646542459163e-06	0.002236812563225684	156	0.4522656734947238	-0.4858	4.758795175121642e-08	1152.7166666666667	
PARVB	1.0	0.0	0.0	0.0	34.0	3.0	0.0	2.0	0.0	0.02530569541620349	0.4691248197797479	9.13011843125956e-06	0.002473151507873869	263	0.4810753638323225	-0.0819	2.2328303807804327e-08	682.2067183462533	
KHSRP	2.0	2.0	0.0	0.0	57.0	4.0	0.0	7.0	0.0	0.03164846661871445	0.4834813948341817	0.00018471188140184843	0.005766150025718425	327	0.2795886590352993	-0.173	2.656551478410577e-07	1076.7644628099174	
PKHD1	8.0	5.0	2.0	0.0	548.0	39.0	0.0	18.0	0.0	0.0015039560583273394	0.4292049058404199	2.210579926758784e-07	0.0002701583410322012	20	0.466403162055336	-0.7955	5.348023084578274e-08	1151.5217391304348	
PLCG1	5.0	2.0	0.0	1.0	99.0	4.0	0.0	4.0	0.0	0.1745242921598117	0.5340667015889645	0.001418726486225349	0.02544909465917897	472	0.1442937205058018	0.6085	7.879841842560828e-08	716.4904458598726	driver
WBP11	1.0	0.0	0.0	1.0	54.0	3.0	0.0	1.0	0.0	0.0448571241744589	0.4809119496855346	9.505844750224045e-05	0.003317180170445238	365	0.4597093060373263	0.1046	8.288703489084848e-08	652.8425655976678	
IFNGR2	2.0	1.0	0.0	0.0	19.0	3.0	0.0	0.0	0.0	0.048584319623357096	0.4834508266683527	1.8451482627170426e-05	0.01056722087247468	458	0.4783332668245947	-0.0546	2.2847224340036028e-08	1041.6621803499327	
HDAC1	1.0	0.0	3.0	0.0	26.0	2.0	0.0	5.0	0.0	0.25606486627868963	0.5639427686407552	0.003290151515751364	0.03196732257866061	472	0.1080423243150868	0.7292	7.245636611541066e-08	665.0640960163432	
ODF2L	2.0	2.0	2.0	0.0	37.0	5.0	0.0	3.0	0.0	0.007912116654678612	0.4661647259647626	1.0807141761802436e-05	0.0009596063824900394	108	0.26515151515151514	-0.5157	1.9277008659917122e-07	842.1818181818181	
MAPT	7.0	0.0	0.0	0.0	88.0	2.0	0.0	4.0	0.0	0.07755182109461846	0.5087322444363128	0.0003346901740389391	0.013017380312071196	396	0.18488270326808548	0.2516	9.116785519742652e-08	939.9519392917372	
BCAT1	2.0	0.0	3.0	0.0	45.0	6.0	0.0	2.0	0.0	0.002484796965932126	0.4128891168768055	2.7676935449008865e-07	0.0002634583198523733	37	0.6017069701280228	-0.8007	5.2927023146701e-08	769.421052631579	
OR51E1	3.0	0.0	0.0	0.0	52.0	3.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.0089389472041699e-05	0.021719932931202952	599	0.766745708088954	-0.0283	9.856620068685016e-09	1208.2490234375	
OR4N5	0.0	0.0	0.0	0.0	80.0	3.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.0089389472041699e-05	0.021719932931202952	599	0.766745708088954	-0.0283	9.856620068685018e-09	1208.2490234375	
RTF1	3.0	1.0	1.0	0.0	54.0	4.0	0.0	2.0	0.0	0.06728568626168835	0.4889691776442	0.00011500801431755671	0.009665775336325651	396	0.2973401700869341	0.1287	7.395573927313729e-08	895.9980563654033	
ZFP90	2.0	2.0	0.0	0.0	42.0	3.0	0.0	0.0	0.0	0.053750081736742304	0.4935454721487123	4.835769430573281e-06	0.013302032119818908	472	0.7360971576411177	-0.1224	6.97525228684772e-09	1253.3467153284669	
TAS2R16	2.0	0.0	0.0	0.0	62.0	4.0	0.0	0.0	0.0	0.04171843327012359	0.4713660461102207	1.5457424246496485e-05	0.01080022706173532	438	0.7302697302697303	-0.173	2.513799322970432e-08	1120.1144200626961	
SENP3	1.0	2.0	0.0	1.0	27.0	6.0	0.0	3.0	0.0	0.027267377231413058	0.4824442411432538	9.53168540937266e-05	0.004281890291437248	280	0.2735657627743959	-0.2079	2.390817083177278e-07	1053.5251798561148	
ASXL1	17.0	4.0	0.0	0.0	127.0	31.0	0.0	2.0	0.0	0.03753351206434317	0.4888128875535383	2.0620888634133372e-05	0.007693332622761939	365	0.3607335923770607	-0.1823	3.817507002118408e-08	1241.733449477352	driver
OR10W1	1.0	0.0	0.0	0.0	46.0	1.0	1.0	0.0	1.0	0.06695873929248676	0.4914203084832905	1.0089389472041699e-05	0.021719932931202952	599	0.766745708088954	-0.0283	9.856620068685016e-09	1208.2490234375	
SRD5A3	0.0	0.0	0.0	0.0	22.0	1.0	0.0	0.0	0.0	0.004642646962662657	0.42053016553924	5.093453589528431e-07	0.0011609313047901985	71	0.5597585513078471	-0.7887	5.287134834408767e-08	1128.7605633802816	
ILK	6.0	1.0	0.0	0.0	26.0	1.0	1.0	1.0	1.0	0.060812136271496765	0.4981270968372366	0.00018684648571843068	0.00875999427970198	368	0.1711170526754401	0.2124	8.682922114252019e-08	827.0440860215053	
EXOSC9	6.0	1.0	0.0	0.0	27.0	3.0	0.0	2.0	1.0	0.01307787876806382	0.4281714589691184	3.152346748934034e-05	0.0005756698181580235	152	0.4427638190954774	-0.1894	1.4574022859894776e-07	409.87	
OR6T1	2.0	0.0	0.0	0.0	94.0	5.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.0089389472041699e-05	0.021719932931202952	599	0.766745708088954	-0.0283	9.856620068685018e-09	1208.2490234375	
ZNF470	2.0	0.0	0.0	1.0	92.0	8.0	0.0	0.0	0.0	0.053750081736742304	0.4935454721487123	4.835769430573281e-06	0.013302032119818908	472	0.7360971576411177	-0.1224	6.97525228684772e-09	1253.3467153284669	
SEC31A	13.0	2.0	2.0	0.0	87.0	12.0	0.0	1.0	0.0	0.01968220754593605	0.4580662553165998	2.1423985859389595e-05	0.0012984261980592555	195	0.41794019933554816	-0.1132	7.040013608692832e-08	554.6013289036545	
TPD52L2	2.0	0.0	0.0	0.0	12.0	1.0	0.0	2.0	0.0	0.0008500621199241484	0.398483506175413	2.150125297439814e-06	0.00011578859004685725	11	0.6282051282051282	-0.674	5.034382706819882e-07	995.4615384615383	
VPS18	2.0	1.0	1.0	0.0	55.0	2.0	0.0	0.0	0.0	0.012620153011181587	0.4291687713981029	3.181397325696679e-05	0.00044346245815417285	129	0.3339270293609672	-0.0656	1.3293082493053498e-07	330.7098445595855	
OR4X1	2.0	0.0	0.0	0.0	55.0	3.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.0089389472041699e-05	0.021719932931202952	599	0.766745708088954	-0.0283	9.856620068685018e-09	1208.2490234375	
CALR3	1.0	1.0	0.0	0.0	39.0	2.0	0.0	2.0	0.0	0.02569803177924541	0.4798406074487779	1.7479390108600862e-05	0.0034238220222512074	289	0.5252245936542556	-0.2459	5.254217762666434e-08	999.2824427480916	
ATP5PO	0.0	0.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.004446478781141699	0.3951475375949564	4.524765046122606e-06	0.00018933841651335207	51	0.5676031606672521	-0.3529	1.0172527724845363e-07	367.05882352941177	
PARD6G	0.0	0.0	0.0	0.0	21.0	2.0	0.0	0.0	0.0	0.025763421173085724	0.4803228744621376	2.143133173269889e-05	0.0043864372582290544	298	0.5063225739786363	-0.253	6.555269053212745e-08	1092.9137055837564	
SAR1B	3.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.01968220754593605	0.4580525354179771	3.975082994839708e-05	0.0013824422680702054	198	0.3628571428571429	-0.12	1.3004854550283652e-07	554.936877076412	
INTS7	0.0	0.0	0.0	0.0	63.0	1.0	0.0	1.0	0.0	0.036029556006015824	0.4733209532652429	1.0798128206437927e-05	0.00418726135466245	365	0.5743342682725623	-0.1447	2.2415989864291654e-08	925.3575317604357	
IGLV3-25	1.0	0.0	1.0	0.0	21.0	0.0	0.0	0.0	0.0	0.03583338782449487	0.4581211431310287	1.2917946521398913e-05	0.0042224403776716015	354	0.5274022871935841	-0.0054	1.95692832291998e-08	711.7737226277372	
ST3GAL3	1.0	1.0	0.0	0.0	29.0	2.0	0.0	0.0	1.0	0.006604328777872229	0.3833792930559037	4.2238655996635896e-05	0.00010225826435213715	57	0.4423762376237624	0.0169	2.824160372560432e-07	158.23762376237624	
AKAP12	8.0	2.0	0.0	0.0	122.0	8.0	0.0	0.0	0.0	0.07271300595043484	0.5083602034371572	0.0002349750357477797	0.013577357046119912	396	0.20510882023454144	0.1322	1.071038955549173e-07	1096.4955035971223	
OR10J3	3.0	0.0	0.0	0.0	110.0	3.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.0089389472041699e-05	0.021719932931202952	599	0.766745708088954	-0.0283	9.856620068685011e-09	1208.2490234375	
SIT1	0.0	0.0	0.0	0.0	15.0	2.0	0.0	0.0	0.0	0.053553913555221336	0.4957373010470356	6.37830029530796e-05	0.009115381600605002	369	0.317248358813151	0.0463	5.36565986604695e-08	1018.9206349206347	
POMZP3	0.0	0.0	2.0	0.0	16.0	2.0	0.0	0.0	0.0	0.00019616818152095726	0.2889779104703237	0.0	2.35112525738718e-07	3	1.0	-0.7994	0.0	30.66666666666667	
UCN2	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	0.006277381808670634	0.4150067842605156	6.302619022785672e-06	0.0013608254458031125	93	0.6708333333333333	-0.7189	1.639821376398914e-07	1085.1354166666667	
KLHL2	2.0	0.0	0.0	0.0	43.0	1.0	0.0	3.0	0.0	0.023344013600993918	0.4694272208238689	1.1052433103457588e-05	0.002855714206950747	274	0.6483177540679192	-0.3059	4.722784971124304e-08	972.8039215686273	
COL20A1	11.0	1.0	0.0	0.0	140.0	12.0	0.0	5.0	0.0	0.009808409076047865	0.4514005726261106	2.4445706666064e-05	0.0008536046866714532	126	0.4641610738255034	-0.426	2.3313690341898016e-07	683.7866666666666	
TCF4	9.0	1.0	0.0	0.0	90.0	10.0	0.0	4.0	2.0	0.07192833322435101	0.4983218742872039	0.00013730957476031178	0.011456762849930488	396	0.20724129373810896	0.2379	5.0526451835853184e-08	866.4936363636364	driver
TAP2	3.0	0.0	0.0	0.0	32.0	3.0	0.0	6.0	0.0	0.014320277251029884	0.4623873737679144	1.1473587445204919e-05	0.0024624163739701234	180	0.4258723974697332	-0.4363	8.899496779333931e-08	1046.8401826484019	
RBBP7	2.0	1.0	1.0	0.0	39.0	5.0	0.0	2.0	0.0	0.12110115739227098	0.5130846138361403	0.00043074801692208944	0.014711888525477085	396	0.17096181738200006	0.4988	5.3166108479221836e-08	713.9708423326134	
DNAH1	6.0	2.0	1.0	0.0	297.0	17.0	0.0	14.0	0.0	0.02177466814882626	0.4685211850127141	7.668062086762332e-06	0.0015142573514178859	252	0.4679257570823836	-0.2299	3.371429137662038e-08	694.024024024024	
NUCB1	2.0	0.0	1.0	0.0	39.0	4.0	0.0	0.0	0.0	0.034590989341528815	0.4797803921568627	6.60824832033915e-05	0.008007185677331705	396	0.5377713811078649	-0.174	1.2850106970651315e-07	1071.6068052930057	
ESRRG	2.0	0.0	2.0	1.0	106.0	8.0	0.0	4.0	1.0	0.024455633296279342	0.4749231390329493	1.7818207544715807e-05	0.0045624668224256894	296	0.4310189101231524	-0.2959	6.031024507689335e-08	1132.0080213903746	false_driver
EIF3E	4.0	0.0	0.0	0.0	54.0	4.0	0.0	1.0	0.0	0.02962139540966456	0.4654553201850499	9.250881457062158e-05	0.0016594084312464685	255	0.4040028131043779	0.0572	1.218177240141509e-07	529.0794701986755	driver
CFAP410	1.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0	0.0	0.0009808409076047864	0.3503631240120049	2.162856577407363e-06	3.163343962698418e-05	10	0.4476190476190477	-0.4632	2.2253323183478775e-07	249.8	
RGCC	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.08722945138298567	0.5121567314132619	0.00029903521729235014	0.014656281468768103	396	0.17759762279400435	0.2133	1.0729679998669085e-07	1087.2796101949023	
ZNF608	6.0	0.0	5.0	0.0	105.0	9.0	0.0	1.0	0.0	0.03276008631399987	0.4855845557884042	1.8196797248235426e-05	0.007374031959557683	381	0.5486626746506986	-0.3414	5.1246286521537e-08	1395.8383233532934	
DBT	3.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	0.0	0.001896292421369253	0.3705687077467349	7.577989342372239e-07	8.853164356822909e-05	27	0.8078817733990148	-0.528	6.636575640970918e-08	275.3448275862069	
GMIP	2.0	1.0	2.0	0.0	69.0	3.0	0.0	2.0	0.0	0.024324854508598705	0.4648893482490272	5.7690734073270675e-06	0.003743597577196835	298	0.6471321334376721	-0.2617	2.24406623642975e-08	931.1586021505376	
LYZ	1.0	0.0	0.0	0.0	17.0	2.0	0.0	1.0	0.0	0.018309030275289347	0.44995292456161	6.65027499986921e-05	0.0021922908370172467	228	0.4209165386584741	-0.2717	1.7867301879462224e-07	794.5464285714287	
DERL1	2.0	0.0	0.0	0.0	15.0	1.0	1.0	1.0	1.0	0.02125155299810371	0.4714387003298498	1.7206499369255976e-05	0.0028486949085977328	255	0.5358594491927825	-0.3262	5.8090875421202754e-08	985.1476923076924	
