gene	kcore
NUDCD3	117
LYAR	177
ROGDI	112
MRPL4	109
VPS36	204
PPIL1	365
SEC23IP	169
NEDD1	299
EMB	204
FSD1	145
COX5B	178
FAU	255
PDCD11	255
RPS6KA6	325
FXYD3	76
HBA1	85
C19orf10	146
IQCG	51
REG1B	54
WIPI1	133
C4orf17	173
DIS3L2	225
COQ6	83
NELF	109
ADPGK	153
FAM107B	17
QTRT1	96
BCS1L	24
RPS3	396
MKS1	252
CCDC99	79
THNSL2	89
HEATR2	112
CCDC109B	82
NDUFA6	481
C9orf9	31
WIPI2	137
RPL15	284
VPS37D	290
NAA11	62
IPP	13
SHE	108
FAM175A	111
DDC	289
RQCD1	23
TMPRSS11A	18
APOL2	146
GNE	147
DACH2	87
SUV420H2	146
CRB2	21
MTCH2	183
KIAA1524	69
LOH3CR2A	183
AK1	38
AEBP1	44
FERD3L	48
UNC5CL	295
TCL6	114
UXS1	114
THEM4	304
DDX24	247
BAT3	194
SYK	472
COL1A2	396
FKBP15	125
PRCP	160
CTRB1	75
DKFZP686P1551	230
RIPOR2	195
SCUBE3	131
RIPOR1	196
USP30	141
OPTC	125
SPOCK3	132
SSC4D	122
PROC	119
SERPING1	197
OLFM3	45
PSG3	181
PZP	47
SEMG2	58
SCN3A	55
GTPBP1	54
GULP1	271
SPOCK1	50
THBS2	237
KIF13A	188
ART1	18
NPR1	154
HLA-F	197
CD1B	156
CD1A	157
CD1E	106
UCN	52
PLEKHB2	112
PI3	28
LCT	75
HTR3A	107
DPH1	150
TMEM132A	179
PSTPIP2	76
NOMO1	196
MT1G	48
CST7	80
SERPINA4	35
CTSE	26
ACPP	82
CECR5	48
CD177	271
SLC37A1	48
KLK4	86
APEH	80
JMJD7-PLA2G4B	48
MT1F	48
MPDU1	48
FYTTD1	123
DNAJC10	131
COL6A3	267
HAGH	38
GGTLC1	38
IGLL1	197
MAEA	45
TKT	40
C11orf58	27
LYZ	228
SRPX2	76
C17orf65	48
CEP192	252
C9orf24	48
LCN1	31
STBD1	88
KIAA1632	64
SLC12A4	107
SUSD1	64
TTC3	109
SIGLEC6	116
PRSS8	79
MRI1	64
SHBG	109
CASPASE-9C	228
EIF4E1B	70
ARFGAP1	249
AVP	539
LRP2	332
CNGB1	167
CACNA1C	599
CACNA1D	599
CACNA1E	309
KCNJ10	599
KCNJ12	599
KCNJ16	599
KCNJ2	599
KCNJ3	599
KCNJ4	599
KCNJ5	599
KCNJ6	599
KCNJ9	599
LYN	544
ARF1	255
TLN1	291
BTK	405
ITGB2	369
ITGB5	309
ITGB6	307
ITGB7	314
ITGB8	303
ITGBL1	264
PKD1	185
FBXO38	51
CD37	183
RAB35	161
TBC1D10A	207
BDKRB2	599
KNG1	409
CCR5	599
ACTN3	291
ITGA1	281
LMOD1	179
SORBS1	217
TPM1	203
TPM2	187
TPM3	203
TPM4	155
ACTN2	298
ACTN4	389
COL10A1	263
COL11A1	263
COL11A2	262
COL12A1	263
COL13A1	263
COL14A1	285
COL15A1	263
COL16A1	263
COL17A1	263
COL19A1	263
COL2A1	281
COL4A1	271
COL4A2	289
COL4A3	266
COL4A4	264
COL4A5	264
COL4A6	264
COL5A1	263
COL5A2	263
COL5A3	262
COL6A1	274
COL6A2	271
COL7A1	274
COL8A1	264
COL8A2	263
COL9A1	264
COL9A2	264
COL9A3	270
FLNB	272
FLNC	262
GNB4	599
ITGA10	271
ITGA11	271
ITGA8	279
ITGA9	271
ITGAD	271
ITGAM	348
ITGAV	386
LASP1	171
LIMS1	291
LIMS2	263
MYO5A	169
PARVA	264
PARVG	235
HEL-S-265	136
DKFZP686J1372	151
HEL-109	151
HEL-S-82P	151
MICALL2	145
OK/SW-CL.5	151
PIKFYVE	177
SDC4	277
SPTAN1	300
MYOZ1	153
RAB11A	271
RAB8A	252
IGKC	354
BMP15	178
BMP3	142
BMP8A	185
GDF10	118
GDF3	122
GDF9	184
INHA	111
LEFTY1	136
LEFTY2	131
SYNJ2BP	151
TDGF1P3	76
ADORA2A	599
IFI30	97
NRG3	396
IL1RL2	163
FERMT2	221
ADAMTS13	107
CALML3	539
GNB2	599
GNB3	599
GNG12	599
GNG3	599
GNG4	599
GNG5	599
GNG8	599
GNGT2	599
PTGER1	599
ADCYAP1R1	599
ADRB1	599
DRD1	599
HTR4	599
HTR6	599
TSHR	414
GCG	599
GNAQ	599
ADORA2B	599
P2RY2	599
FZD3	599
FZD6	599
GPR50	599
DRD2	599
EDN2	343
EDN3	331
GHRL	357
GRM1	599
SST	396
NAMPT	322
ADRA1A	599
ADRA1B	599
ADRA1D	599
GNA14	598
GNA15	599
TRPC6	297
ADRB3	599
DRD4	599
USP33	252
AVPR1B	396
HTR2C	599
RIT1	301
PLCB2	599
PLCB4	599
PLCD1	470
PLCD3	252
PLCD4	225
PLCE1	340
LAMA1	228
BDKRB1	599
GRM2	599
GRM3	599
GRM6	599
GRM7	599
LPAR4	599
LPAR5	599
LPAR6	599
HTR2B	599
ARR3	365
GNRH2	438
GRB10	354
PHLPP1	275
C2CD5	126
RALGAPB	262
PDE1C	281
L1CAM	272
ALS2CR14	55
ARFIP1	91
ARFIP2	132
IGHA1	197
IGHA2	197
JCHAIN	197
NES	359
FRAT1	331
FRAT2	306
FZD1	599
LRP5	592
LRP6	587
WNT3A	592
WNT8A	599
WNT8B	599
ANKHD1	264
ANKRD6	205
HLA-E	386
RAB10	199
SORCS2	120
DPYSL2	147
FZD5	599
ROR2	274
SNAP91	225
APH1A	246
APH1B	261
LRP5L	599
NCSTN	253
PSEN2	282
PSENEN	242
TLN2	228
C1QA	228
CRP	244
DCDC2	278
SSTR2	599
VANGL2	200
WNT4	599
DPYSL5	117
AQP5	165
RABGGTB	122
ASAP1	249
CYTH4	174
PLEKHA3	89
PLEKHA8	106
SHANK1	140
SHANK2	139
CNGA2	231
CNGA4	154
RAB11FIP3	169
RHO	599
ASAP3	134
EXOC1	140
EXOC2	134
EXOC6	131
FBXO8	307
USP6	154
ICA1	55
ICA1L	55
CD209	331
ELMO2	298
TNFAIP1	280
MTNR1B	599
FZD10	599
FZD7	599
FZD8	599
FZD9	599
OPN4	425
OPN5	544
RRH	546
WNT10A	599
WNT11	599
WNT16	599
WNT2	599
WNT2B	599
WNT3	599
WNT5B	599
WNT6	599
WNT7B	599
WNT9A	599
WNT9B	599
DRD3	599
FFAR4	599
GNRHR	599
HCRTR1	588
HRH1	599
HRH2	599
HRH3	599
HTR1A	599
HTR1B	599
HTR1D	599
HTR1E	599
HTR1F	599
HTR2A	599
HTR5A	599
HTR7	599
MTNR1A	599
OPRK1	599
OPRL1	599
OPRM1	599
SSTR1	599
SSTR4	599
SSTR5	599
TMIGD3	599
LST1	539
NTSR1	432
RAP1GAP	346
EXOC8	156
GABBR1	599
GABBR2	599
THBS4	228
GJC2	59
PRDX3	205
CCK	387
GAST	384
LILRA1	261
NCR3	180
CHRDL1	155
SIRPB1	329
PELI2	298
TLR1	190
BEX3	177
MTM1	183
CD22	302
IGHD	249
IGHM	264
TEC	342
LMX1A	131
TRPC5	99
CLNK	289
RUFY1	204
GRP	428
PPIL2	365
CCKAR	397
LILRA4	261
FCER1A	354
FCER1G	354
IGHE	354
LAT2	342
C1QB	197
C1QC	204
C1R	197
C1S	197
C2	197
C4A	204
C4B	197
WDR41	150
CACNA1F	599
DKFZP781H1715	599
RASGRP1	251
CACNA1S	599
ITPKC	257
PDE1A	304
PDE1B	252
CAPN8	54
CAPNS2	129
CASP12	122
CAST	120
CNDP2	173
MVD	255
PEPD	172
UFSP2	77
SCIN	137
SPRY3	170
HCN4	66
WASHC1	77
WASHC3	135
CCDC88C	274
PIK3C2G	339
HEG1	8
DEFB103A	172
TOLLIP	263
LILRA3	300
LILRB3	236
LILRB4	302
LILRB5	261
FCGR2B	449
LILRA2	259
LILRA5	261
SH2D1B	288
NCR1	259
NCR3LG1	244
TRBV3-1	300
THBS3	233
CD8B2	255
COL6A5	228
COL6A6	228
DKFZP686K04147	228
DKFZP686O12165	228
LAMB4	225
SIRPG	329
RNASE6	130
IGKV1D-13	197
KLRG1	329
VANGL1	236
CDIPT	187
IMPA1	192
IMPAD1	192
MTMR1	192
MTMR14	192
MTMR2	187
MTMR3	192
MTMR4	220
MTMR6	186
MTMR7	182
MTMR8	192
PI4KA	192
PIK3C2B	266
PLCZ1	215
DPYSL4	138
LMTK2	149
TTBK1	194
DGKB	192
DGKD	194
DGKE	192
DGKG	192
DGKH	192
DGKI	192
DGKK	192
DGKQ	265
DGKZ	289
CEACAM3	354
CHAD	228
RABGEF1	141
RABGGTA	145
RAB8B	135
HEL-S-96	207
CLEC4D	295
FCGR1B	329
GPR45	599
GNAT1	599
PDE6A	599
PDE6B	599
NRROS	67
PCDHGA5	128
IBSP	225
HOMER1	194
CPNE3	389
IL1RAPL1	172
TRH	423
PLAUR	281
NTSR2	422
FFAR1	438
GPR4	356
GPRC6A	396
NMBR	405
P2RY10	356
TACR1	424
DCXR	32
INVS	252
GTPBP2	200
LMO6	200
PRICKLE2	233
PRICKLE3	200
PIF1	289
DKFZP434H018	173
GPR37	396
DKFZP761I2124	69
DKFZP762K123	82
EXOC3L1	82
EXOC3L2	82
EXOC3L4	82
EXOC6B	77
FLJ00339	82
SEC15L3	69
TNFAIP2	82
TNN	228
TNXB	228
XB	228
DKFZP686A03134	56
SEMA3B	60
SEMA3D	56
SEMA3E	60
SEMA3F	76
SEMA3G	58
DKFZP781F1414	56
PTGER3	599
DTGCU2	228
ZBTB48	305
GRHPR	64
GPR37L1	396
ZMYM4	83
RAB11FIP1	185
MON2	37
FAIM	300
REEP5	24
FCAMR	197
MIR	232
OSCAR	181
FCRL4	328
FCRLB	343
FERMT3	228
FLII	238
LRRFIP2	200
FLJ00371	350
RFLNA	140
SLC22A16	328
SIGLEC11	264
SIGLEC12	264
SIGLEC7	307
FNTB	585
PSD	175
PLA2G1B	410
PLA2G2A	409
PLCL2	310
RASA2	330
OR10G2	599
OR10G6	599
OR14A2	599
OR14K1	599
OR1F12	599
OR2AJ1	599
OR2I1P	599
OR2T7	599
OR3A4P	599
OR4A4P	599
OR4A8	599
OR4C45	599
OR4K3	599
OR4Q2	599
OR52E5	599
OR6J1	599
OR8U8	599
PMM1	200
RGS7BP	200
INPP5K	205
HDGFL3	329
HIBADH	60
RASA4	316
RASA4B	307
RASAL1	311
RASAL3	307
RASIP1	354
RGL1	330
SHOC2	331
HSP70-1	359
NMNAT2	270
NUDCD2	270
IGLV3-10	197
VPREB1	181
VPREB3	173
IGKV1-6	173
IGKV1-8	173
IGKV1-9	173
IGKV1D-17	173
IGKV1D-43	173
IGKV1D-8	173
IGHV3-15	197
IGHV3-20	197
IGHV3-21	197
IGHV3-30-3	197
IGHV3-38	197
IGHV3-43	197
IGHV3-43D	197
IGHV3-49	197
IGHV3-64	197
IGHV3-64D	197
IGHV3-66	197
IGHV3-72	197
IGHV3-73	197
IGHV3-74	197
IGHV3OR15-7	197
IGHV3OR16-10	197
IGHV3OR16-12	197
IGHV3OR16-13	197
IL-18	395
ILKAP	107
LIMS4	168
PPP1R14B	106
PPP1R14C	106
TNS1	235
IP6K3	395
TSPAN3	263
NMNAT1	114
LIMD2	37
RBM11	365
MLPH	101
PPP1R12C	83
SLC17A9	38
NCR2	101
NFAM1	320
SH3PXD2B	11
NUDT16L1	95
PALM2	63
PIP5KL1	69
SRXN1	55
SEMA5A	39
PPP1R10	285
UBE2NL	240
PYCR2	134
RAB1C	149
TBC1D14	193
WDR44	169
TBC1D30	145
TOMM40L	63
STP	148
TRAFD1	320
ARRB2	562
GNA11	599
GNG13	599
GNG7	599
GNGT1	599
TNFRSF12A	301
NEU3	223
STOML3	111
BST1	185
TNFSF12	278
PHACTR1	135
GJB2	128
PHACTR4	144
TNNI1	203
SYT11	146
P2RX7	163
MINPP1	128
CORO2B	104
CLIC5	51
NEBL	158
SPRR1A	128
ADSS	124
SMTN	153
CCIN	86
NEXN	115
ACTR10	249
XIRP1	86
PDIA6	180
SSH2	158
SSH3	164
MYO18B	109
SCN10A	125
ABRA	113
TMSL1	96
TMSL4	96
CCT8	317
LGALS2	53
HECW1	359
CCT4	324
C9orf100	89
PARK2	127
C5orf25	48
XPO6	46
EIF2S1	278
VAPB	66
PTPLAD1	91
FAM105B	51
MGAM	36
NCKAP5	64
LRRC59	45
TMEM33	225
CD52	150
PTPRCAP	184
PLS1	99
AIF1L	47
CD6	64
SELL	133
HLA-DMA	211
TRAC	233
TRAV19	233
TRAV8-4	233
FAXC	171
ICAM5	289
ICAM2	209
SELPLG	87
PDCD1	225
PDCD1LG2	211
LGMN	154
CNN3	173
SELP	161
HSPA14	201
ESAM	25
SIGLEC5	129
SIGLEC8	94
SIGLEC9	86
GLYCAM1	31
LAG3	185
MARCH8	152
ICAM4	231
IFI35	30
FBXW4	307
MPP2	110
ANKRD11	78
TNR	216
CYLC2	253
MYOZ2	172
ADGRA2	248
ARF4	251
AKAP11	139
ROPN1	32
ROPN1B	13
ULK2	511
UBE2W	296
ANGPTL3	233
LGALS3	241
MBL2	187
PAQR3	229
GGA1	204
UFM1	46
GABRB1	92
KCTD13	170
ARMT1	207
DOK4	195
DOK5	166
ATL1	33
AZI2	240
KIR3DL2	231
CLN8	71
BTN2A1	17
PRL	278
C5	367
C2ORF49	41
ZBTB8OS	41
STK26	88
RASGRP2	206
RASGRP4	233
PHKA1	539
PHKA2	539
PHKG1	539
PHKG2	539
TNFRSF10D	60
DSG2	126
KLK13	183
LILRA6	139
SLC9A3R2	159
CLCF1	216
CTF1	255
KCTD10	271
SIGLEC16	103
DMP1	265
PRICKLE1	362
SLC12A6	31
EHBP1L1	34
TBC1D9	43
MFGE8	263
MTX3	25
FKSG42	80
MYOZ3	141
FRAS1	141
GSG1L	234
NEUROD6	139
SIGLEC1	187
IL31	221
IL31RA	225
MPP6	90
MIEN1	43
MKRN2	219
SPIRE1	47
SPIRE2	33
PPP1R1A	539
ZNF580	71
TSGA10IP	8
TMEM170A	19
SLC12A1	20
SLC35F6	42
CLNS1A	290
HLA-B	396
LIN7B	129
PRKAR2B	539
TOMM70A	135
SPRED2	173
TTC1	241
PITPNM1	252
UBD	341
CUL5	374
OXSR1	136
RAB22A	135
PLEKHJ1	162
TTC17	138
KLHL1	160
MYO3A	157
RNF146	365
SAMD8	148
WDR13	148
KCNK18	153
KLHL35	162
TTC27	170
TTPAL	148
DYX1C1	85
GRK1	262
ACLY	330
SMCR7	153
KPNA4	329
AKAP14	155
SI	140
SLC4A4	147
THOP1	193
ACCN2	167
C7orf16	154
DNAJC5	221
C11orf17	140
RSBN1	200
TNK1	97
SLC1A6	41
KCNAB1	152
WDR16	85
RAB5C	139
RAB33A	99
CABC1	33
SNX15	36
BANK1	123
KCNA2	88
ARL14	74
LONRF3	74
NAA16	138
RNF141	74
RRP9	255
TRPC1	134
TRPC3	153
TRPC4	88
CA8	30
ITPRIP	26
CADM4	15
RABAC1	130
AAAS	343
CHTOP	300
EIF4E	293
FIP1L1	365
HNRNPC	365
KPNA3	303
KPNA5	299
KPNA7	278
NDC1	343
NUP155	343
NUP188	343
NUP205	343
NUP210	364
NUP35	343
NUP42	343
NUP54	343
NUP58	343
NUP62	355
NUP93	343
NXF1	315
NXF2	311
NXT1	299
POM121	343
POM121C	343
SARNP	315
SMN1	274
THOC2	295
THOC3	293
THOC6	293
THOC7	298
TPR	365
ZC3H11A	303
CFTR	499
ABCE1	253
EIF3F	331
KIAA1109	235
APOBEC3G	354
ADRM1	300
DKFZP564A2282	307
HEL-S-73	315
IFP38	277
PSMG2	238
UBQLN1	391
USP14	278
NXF3	293
TRIM71	42
NEDD8	389
AHSA1	322
DARS	316
KARS1	229
ROBO3	364
NFKBIB	381
NXF5	263
SEPTIN1	227
ANAPC13	246
DKFZP762H177	250
PPP3R2	228
PTTG1	379
PTTG2	112
UBE2E1	375
IST1	82
TNFSF13	216
AP3M1	236
PINX1	270
ZNRF4	218
FBXL7	364
OAZ1	301
TDRD7	115
NCAPH	269
TNKS	348
TNKS2	350
OAZ2	255
OAZ3	256
ODC1	311
TRPM4	65
CALR3	289
ZC3H15	216
TNFRSF11A	364
TNFRSF13C	285
TNFSF13B	286
SPANXA1	89
UBA2	315
NUP98/HOXC13	83
ZNF207	179
ZNRD2	171
SEPTIN3	154
SEPTIN6	68
PRKCSH	293
RNH1	237
CLGN	225
ECPAS	262
NPEPPS	365
NPEPPSL1	279
CDC2	301
DKFZP686L20222	298
GTSE1	314
PPP1R8	323
WDR92	195
DTHD1	273
ZPR1	286
SH3D19	63
DKFZP686D09174	285
ZSWIM8	336
KCTD17	274
KLHL12	353
KLHL40	131
KLHL7	130
SPRED1	372
DARS1	257
DARS2	257
DDX19B	198
SYNC	61
POMP	265
NARS1	290
NARS2	257
TXNL1	285
MCPH1	111
FARSA	227
TRIM2	218
TSPO	148
KIFBP	295
GGNBP2	199
GNPNAT1	289
PHF7	175
HIVEP3	364
PRRC2C	238
SNCAIP	257
KIAA0100	257
PPP1R2	248
LPIN2	252
LSG1	189
MGRN1	160
NUB1	301
NPM2	195
RASL11A	235
PAAF1	278
SEPTIN5	232
PNISR	288
PSMG1	216
PPP1R3G	252
SEPTIN4	237
PRPSAP1	182
ZFAND2B	317
UAP1	218
UAP1L1	218
UGP2	255
UBLCP1	241
ZFP42	130
RNF167	204
ZNF687	118
UBOX5	280
UBE3D	103
DES	109
MRPS27	96
ANKZF1	224
SEPT1	35
SEPT6	27
SPSB1	335
TRIM7	17
URM1	64
HIST1H3A	40
TBL3	255
SLC16A10	20
SLC26A8	25
HIST1H3C	38
HIST1H4F	30
NRSN2	27
H2AFZ	10
EIF4A3	365
MAGOH	365
NCBP1	365
NCBP2	365
RBM8A	365
UPF3B	365
NLRP9	275
NAPSA	85
PPP1R3F	281
STEAP4	231
WDR91	285
VMP1	131
AUNIP	235
JTB	237
CTSV	197
EMC6	108
RUBCN	192
HTRA2	159
GAS2L3	156
CIDEB	113
CIDEC	69
EURL	19
SPATA46	19
TCHP	125
PYDC1	245
TRIM40	307
NMD3	167
SERPINB13	105
GC	163
KLHL15	274
LRP2BP	113
QPCT	250
SENP8	253
NLRP6	54
CTSC	171
CTSZ	159
LAMTOR5	151
CDC37L1	203
CRNKL1	365
GUCY1B3	94
AHSA2	89
C13orf15	118
ALYREF	365
CPSF1	365
CPSF2	365
CPSF4	365
DHX38	365
SLU7	365
SNRPB	365
SNRPD1	365
SNRPD2	365
SNRPD3	365
SNRPE	365
SNRPF	365
SNRPG	365
SRSF1	365
SRSF11	365
SRSF2	365
SRSF3	365
SRSF4	365
SRSF5	365
SRSF6	365
SRSF7	365
SRSF9	365
SYMPK	365
U2AF1L4	365
U2AF1L5	365
U2AF2	365
WDR33	365
ACTR1A	289
DCTN2	289
DCTN3	298
ANK2	242
CD55	233
NUMA1	252
RPGRIP1L	252
GOLGB1	195
BBS4	204
TCP1	318
ALMS1	252
ANK1	195
BET1	197
CD59	226
COG1	188
COG2	188
COG3	188
COG4	188
COG5	188
COG6	197
COG7	188
COG8	188
COPB1	245
DCTN4	231
DCTN5	236
DCTN6	231
FOLR1	237
GOLGA2	251
KIF22	225
KIF26A	221
KIF3B	202
KIF3C	200
KIF4A	245
KIF4B	225
RAB1B	202
RAB6A	199
SPTA1	251
SPTB	241
SPTBN4	229
TMED10	212
TMED2	208
TMEM115	188
USO1	249
YKT6	195
AHI1	252
AKAP9	292
B9D1	252
C2CD3	252
CC2D2A	252
CCP110	252
CDK5RAP2	252
CEP131	252
CEP135	252
CEP152	252
CEP162	252
CEP164	256
CEP290	252
CEP41	252
CEP57	252
CEP63	252
CEP70	252
CEP72	252
CEP76	252
CEP78	252
CEP83	252
CEP89	252
CNTRL	252
DKFZP686E191	216
DKFZP686I0746	216
FGFR1OP	392
HAUS1	252
HAUS2	252
HAUS3	252
HAUS4	252
HAUS5	252
HAUS6	252
HAUS7	252
HAUS8	252
HMMR	252
IQCB1	252
KIF24	252
MZT1	252
MZT2A	252
MZT2B	252
NINL	252
NME7	252
NPHP1	252
NPHP4	252
ODF2	252
OFD1	252
PCM1	252
PCNT	317
PLK4	270
RAB3IP	252
SCLT1	252
SDCCAG8	252
SFI1	252
SSNA1	252
TCTN1	252
TCTN2	252
TCTN3	252
TMEM216	252
TMEM67	252
TPX2	271
TTBK2	252
TUBG1	252
TUBG2	252
TUBGCP2	252
TUBGCP3	252
TUBGCP4	252
TUBGCP5	252
TUBGCP6	252
CANX	285
PIBF1	128
TMEM17	109
TMEM231	102
CAMSAP2	14
CAMSAP3	184
PDE4DIP	183
STX5	212
ARFGAP2	153
BET1L	165
GOSR1	165
GOSR2	188
KCNQ2	169
KCNQ3	158
NFASC	113
NRCAM	137
EHD3	67
ANKLE2	288
SEC24A	205
SEC24B	205
SEC24C	197
SEC24D	197
AP1B1	289
AP1G1	254
AP1M1	272
AP1M2	251
AP1S1	251
AP1S2	245
AP1S3	245
ARF3	188
ARF5	174
ARL17A	215
CHMP2A	234
AP3B1	122
RAB6B	195
SAR1B	198
TRAPPC4	189
APRT	139
TMF1	173
SEC22B	184
CNIH1	150
SEC23A	224
SEC31A	195
TRAPPC1	145
TRAPPC10	150
TRAPPC2B	145
TRAPPC2L	145
TRAPPC3	150
TRAPPC5	145
TRAPPC6A	146
TRAPPC9	150
RAB2A	151
ARL1	135
STX6	135
GCC1	165
GCC2	129
GOLGA1	129
GOLGA4	135
RAB43	122
RGP1	130
RIC1	137
SYS1	120
VPS51	126
VPS52	129
VPS53	135
VPS54	135
CHMP2B	251
CHMP3	269
CHMP4A	230
CHMP4B	287
CHMP4C	240
CHMP6	229
CHMP7	240
MVB12A	267
MVB12B	267
UBAP1	267
VPS28	268
ARL2-SNX15	176
NPHP3	110
RP2	112
BBS1	171
BBS2	178
BBS5	162
BBS7	163
IFT27	70
TTC8	171
PRAF2	144
RAB33B	166
C9ORF72	136
ATXN10	122
TRAV29DV5	261
TRBC1	231
TRBV12-3	231
TRBV7-9	231
CLUAP1	111
IFT43	102
WDR19	95
LMAN1	166
RAB39A	145
CNIH2	150
CNIH3	150
MCFD2	148
GOLIM4	117
DNAI1	26
NEK4	167
DTNBP1	69
IFT88	274
CADPS2	168
CAMSAP1	96
TMEM80	108
CCDC113	206
NIN	193
CCDC13	127
CCDC14	227
IFT74	70
IFT81	70
IFT122	102
MON1B	177
KIAA0753	127
SASS6	131
TUBA4B	128
RFXAP	186
CEP120	117
IFT140	96
STIL	249
WRAP73	132
CEP295	128
DEUP1	117
DZIP1	221
CNTLN	114
RPGR	172
TTLL6	113
IFT20	103
RAB17	179
CLN5	147
DYNC2LI1	110
DYNLRB1	139
DYNLRB2	96
HSPB11	102
IFT172	100
IFT22	102
IFT46	102
IFT52	96
IFT80	102
TRAF3IP1	140
TTC21B	102
TTC26	102
TTC30B	102
WDR34	102
WDR35	110
WDR60	102
RAB36	100
RAB41	100
VPS45	136
DNAJC28	100
DKFZP686M09245	142
ERGIC2	110
FUZ	129
INTU	129
SEC23B	140
DNAH3	184
DNAH7	184
DNAI2	184
HPS6	229
MAP9	226
PLEKHM1	76
VPS26C	120
DKFZP686G1646	103
VPS33B	185
KIF7	221
TCTEX1D2	65
EPG5	139
PDIA4	70
TBC1D15	102
TBC1D17	161
FOPNL	127
FYCO1	163
ULK3	267
SNX13	464
GNL3L	225
YIPF5	94
KIFC2	105
KIRREL2	131
TMED4	152
LMAN2	138
TULP1	26
TMEM107	108
MREG	139
NEK11	247
PROM1	121
RPGRIP1	125
SYTL5	130
RAB6C	94
TBC1D2	139
SFRS18	150
TBCA	178
DNAJC7	229
SNRNP70	365
PEX19	106
PAPPA	188
NAGK	107
DCUN1D1	274
TUBA3C	62
TNNT1	203
PLIN3	192
DLGAP1	123
TXNDC17	47
GPHN	68
EIF3L	255
BTBD2	239
FBN2	112
MAGEA11	130
ANTXR2	197
CHRNA9	47
CABYR	72
DOC2A	54
DOC2B	133
HSPB9	10
IPO9	188
TMEM126B	70
ZCCHC17	25
SFRS4	86
APBB3	266
ZFYVE20	38
CHM	144
STX4	384
EPB49	86
PROCR	86
EIF3S8	118
LTO1	49
ADIPOR1	169
ADIPOR2	151
AGL	288
AGRP	144
LAMTOR1	146
LAMTOR2	194
LAMTOR3	194
LAMTOR4	147
RAPTOR	192
RHEB	238
RRAGA	270
RRAGB	149
RRAGC	172
SLC38A9	158
ATG101	184
ATG13	481
RB1CC1	264
ULK1	473
AMBRA1	194
ATG14	162
TRIM5	175
EHD2	245
AP3B2	245
MAP1LC3A	192
BBS9	97
GPR161	539
MAP1LC3C	114
ATG9A	104
ATG9B	71
SNAP29	136
ATG2A	105
ATG2B	79
WDFY3	192
MAP1LC3B2	134
SESN1	158
SESN2	204
TBKBP1	210
TAPBP	160
CCDC28B	64
USP27X	62
GOPC	96
RAB39B	83
TRIM6	285
BOLL	10
STRADB	169
SMCR8	85
CAB39L	149
NFKBIL1	329
CALCOCO2	269
SEPTIN11	57
SEPTIN12	50
TNFRSF4	249
SERTAD4	96
CCDC151	39
CCDC40	48
MAP3K21	183
CDCA3	272
RABL2B	96
LRRC14	199
GPR107	235
UBXN10	39
CROP	67
SHMT2	312
TRIM47	288
ZER1	210
ZYG11B	210
RAB40B	234
DEF8	175
DKFZP313N0733	40
FRAP1	116
DKFZP686O088	110
RBSN	119
ELOA3B	212
ELOA3C	212
ELOA3D	212
FHOD3	129
FLJ00085	140
GLTSCR2	168
GLUD2	90
SIRT4	15
PFKFB4	158
TULP2	116
LCA5	53
TTC30A	51
NME8	44
SPEF2	44
TRAF7	269
KIAA0226	205
LUC7L	120
WDR81	148
MLYCD	151
SESN3	192
GDE1	50
TMPRSS3	149
ZNF259	251
SLC4A3	65
CSRP2	125
DZIP3	278
PAN3	205
ZDHHC17	186
ATP6V0A4	133
C11orf59	129
TRIM3	102
IDH1	139
OXT	396
PRPH	127
KCNA4	108
PRKX	105
PNPLA2	184
TANC1	104
BRD1	155
ARMCX2	105
DEFB1	205
OSBP2	105
UPP2	105
NEU1	93
SLC4A8	67
ATP6V0C	139
NLGN4X	132
DLGAP2	103
C11orf30	50
PIGC	42
NLGN1	134
NDOR1	108
PMPCB	43
VPS29	63
DAZAP1	44
KCNA1	140
ZNF384	137
CDHR2	129
SH3YL1	121
SDCCAG3	157
GLRB	24
GOT2	64
PTCHD2	30
SDHAF2	180
MRPL42	112
UTP3	255
MRPL44	161
CRCT1	161
C7orf36	161
BRP44L	63
DPP3	93
MAGED2	89
ORMDL3	89
LOR	114
SLC16A8	52
WDR74	158
NIPSNAP1	39
NOL11	255
ANKRD7	21
SAAL1	21
COMMD8	55
C6orf62	13
MEX3D	13
GAN	274
ABTB2	100
KLHL17	32
MIB2	290
KPTN	113
ZDHHC23	30
ELAVL4	111
RAB37	134
NBPF3	113
MVK	111
SERP2	111
NDUFV1	481
RPS15A	299
CNST	111
CCDC7	111
KRR1	255
NDUFB1	481
PGLS	174
C10orf12	113
C11orf16	111
C18orf10	111
DNAJB3	111
SLC22A24	111
MRPS18B	111
NSUN4	131
WDR37	129
NTNG2	119
RPL31	255
FAT1	129
HIST1H1E	38
PRR14	28
PTBP1	365
EFTUD2	365
PRPF8	365
RC3H1	98
TSN	63
SRRM4	297
BUD31	365
CD2BP2	365
CLP1	365
CPSF7	365
CSTF2	365
CSTF2T	365
CSTF3	365
CWC15	365
CWC22	365
CWC25	365
DDX23	365
DDX39A	277
DDX39B	271
DDX42	365
DDX46	365
DHX16	365
DNAJC8	365
GPKOW	365
HNRNPA3	365
HNRNPL	365
HNRNPUL1	365
LSM2	365
LSM3	365
LSM4	365
NUDT21	365
PABPN1	365
PHF5A	365
PLRG1	365
PQBP1	365
PRCC	365
PRPF31	365
RBM17	365
RBM22	365
SART1	365
SART3	310
