gene	nr_patients	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	degree	closeness	betweenness	eigenvector	kcore	clusteringcoeff	leverage	information	bridging	average_neighbors	class
CABP2	24.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0028117439351337216	0.4439444960520204	2.8323084072336275e-07	0.0007095268477796169	43	0.4451827242524917	-0.8493	0.0015017480476755287	6.592680165525071e-08	1516.6046511627908	
LIG4	101.0	3.0	0.0	0.0	0.0	89.0	9.0	0.0	0.0	0.0	0.014320277251029884	0.4690528769476138	5.3166157485641355e-05	0.002446569646286662	202	0.5295127979556784	-0.5141	0.0026353630232371647	4.1722778770054406e-07	1171.13698630137	
CTIF	70.0	4.0	1.0	0.0	0.0	63.0	1.0	0.0	1.0	0.0	0.028444386320538813	0.4524823954080123	1.0976770242670146e-05	0.0021239697055437006	321	0.5567349965570211	-0.221	0.002901295574777044	3.735325852257549e-08	785.912643678161	
SNRPA1	25.0	1.0	1.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.04021447721179625	0.4569849096070521	1.2264333552001088e-05	0.002721038820990648	365	0.5667116866608406	0.0458	0.002990458261182179	1.5362021844690907e-08	639.9252032520325	
ZNF763	52.0	0.0	0.0	0.0	0.0	44.0	7.0	0.0	1.0	0.0	0.06113908324069836	0.4982731656457709	4.868727077046996e-05	0.014463630309437132	472	0.5908987850542202	-0.0494	0.003069320205450902	4.932473728004728e-08	1240.7144385026738	
DKC1	40.0	1.0	0.0	1.0	0.0	34.0	2.0	0.0	2.0	0.0	0.020205322696658604	0.46610789393477603	3.8922070827744126e-05	0.0019235791859409102	232	0.2224393729248098	-0.1766	0.002784641951598925	1.1744294765434895e-07	646.4045307443366	
HTR6	53.0	2.0	0.0	0.0	0.0	49.0	2.0	0.0	0.0	0.0	0.07500163473484601	0.4921002670785468	8.145974970770363e-05	0.020256858497509703	599	0.5226366376509933	0.1167	0.003097911933359977	4.2771968171342666e-08	1038.3801220575417	
ZNF397	24.0	0.0	0.0	0.0	0.0	23.0	1.0	0.0	0.0	0.0	0.0020924606028902113	0.35732978176550306	7.682722063349719e-05	0.00010744879456775716	22	0.5423387096774194	-0.3728	0.001231911867924717	2.1197730769201562e-06	267.125	
EDAR	65.0	3.0	2.0	1.0	0.0	54.0	3.0	0.0	2.0	0.0	0.01961681815209573	0.4729403760514597	5.275713543386045e-06	0.003437499485947361	261	0.4845930880713489	-0.3964	0.002773977735452257	3.3235552726117786e-08	1146.7933333333333	
NUSAP1	31.0	0.0	0.0	0.0	0.0	29.0	1.0	0.0	1.0	0.0	0.024586412083959983	0.4774288211788212	1.666121368779093e-05	0.00370042782814312	289	0.3212056737588653	-0.3058	0.0028558322110853428	6.951573026072499e-08	1052.6436170212767	
LDHC	45.0	4.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.04577257568822337	0.4926709835379015	9.484637541165206e-06	0.01057857999509778	396	0.485301451052524	-0.2108	0.003018534836844465	1.7743949625075994e-08	1370.87	
ZNF236	218.0	5.0	2.0	3.0	0.0	175.0	25.0	0.0	8.0	0.0	0.004642646962662657	0.4253727191811304	4.958877792350111e-07	0.0006134943227313969	70	0.4937625754527163	-0.7312	0.001903315849177701	3.9985020605645984e-08	952.9014084507044	
KLHL11	54.0	1.0	1.0	0.0	0.0	48.0	4.0	0.0	0.0	0.0	0.01942064997057477	0.4622336406226386	1.890601886262724e-06	0.0022239606373671726	274	0.7354627354627354	-0.363	0.002769557745820449	1.1740951445708264e-08	951.4545454545456	
IFT46	25.0	0.0	0.0	2.0	0.0	20.0	3.0	0.0	0.0	0.0	0.007977506048518929	0.410671607723086	4.079075763519492e-06	0.0004079337340318376	102	0.6650860317030213	-0.3934	0.0022944698151847673	5.494047231898358e-08	495.09016393442624	
LDHAL6B	35.0	0.0	0.0	0.0	0.0	32.0	3.0	0.0	0.0	0.0	0.047145752958870066	0.493672929175544	7.936741456382657e-05	0.010623643387130824	396	0.4623247033441209	-0.17800000000000002	0.0030242509789059828	9.273625155112225e-08	1339.124826629681	
LRFN1	71.0	2.0	0.0	0.0	0.0	68.0	1.0	0.0	0.0	0.0	0.01314326816190414	0.4624293187384718	7.589715114160413e-06	0.0023124634376768065	159	0.4367661691542288	-0.4159	0.0025922436981027693	6.602990762632975e-08	973.2139303482588	
ITGA7	140.0	4.0	2.0	1.0	0.0	122.0	6.0	0.0	5.0	0.0	0.03400248479696593	0.4801268366193646	5.9049289401502745e-05	0.0033131066642716487	273	0.3205276419149252	0.0775	0.0029502317409028107	6.625659705829383e-08	647.7692307692307	
CASS4	151.0	2.0	1.0	0.0	0.0	142.0	5.0	0.0	1.0	0.0	0.03838357418426731	0.4862484499697943	2.3643220822055757e-05	0.007456786692914184	354	0.4195161374723096	-0.1701	0.0029804679830420238	4.6350598086467294e-08	1173.9710391822828	
PTPRK	233.0	5.0	1.0	1.0	0.0	193.0	22.0	0.0	11.0	0.0	0.053488524161381015	0.4987932159165036	8.958449314981883e-05	0.010771326334203413	396	0.3865923693637346	-0.1074	0.0030475344089903275	9.399155106767082e-08	1290.921760391198	driver
HOXA2	46.0	4.0	1.0	0.0	0.0	37.0	4.0	0.0	0.0	0.0	0.02059765905970052	0.4669048055199365	5.302482313910336e-06	0.003338639963926077	244	0.4645030836113639	-0.2925	0.002792531400754691	2.4316447973251988e-08	1018.6412698412697	
VPS53	61.0	0.0	0.0	0.0	0.0	44.0	11.0	1.0	4.0	1.0	0.013600993918786374	0.4114228834306314	1.214825686060351e-05	0.0003502959648889864	135	0.5075715347454478	-0.1228	0.0026070851489634022	6.011980733339957e-08	355.40384615384613	
GPKOW	64.0	1.0	1.0	0.0	0.0	56.0	4.0	0.0	2.0	0.0	0.040279866605636566	0.4630734292202877	3.329300165129253e-05	0.0027698744876345103	365	0.5562876148242002	0.0441	0.002990840673637371	4.08937079398334e-08	650.0876623376623	
TRPC3	145.0	2.0	1.0	0.0	0.0	131.0	8.0	0.0	3.0	0.0	0.012881710586542862	0.44704609897980063	2.7499506889966767e-05	0.0019360459874839448	153	0.25784730135709105	-0.2819	0.002579980375288792	1.1480320219320094e-07	700.1116751269037	
SCARA5	56.0	1.0	0.0	0.0	0.0	49.0	4.0	1.0	1.0	0.0	0.0014385666644870204	0.42723844112306186	2.0510077908470694e-07	0.0003837038523704603	21	0.5930735930735931	-0.8555	0.0009919087071985997	8.504161015480451e-08	1670.3636363636365	
SDC2	32.0	1.0	0.0	0.0	0.0	30.0	0.0	0.0	1.0	0.0	0.07800954685150069	0.5026458504519311	0.0004325045295780592	0.013117058899710987	438	0.19949003414774105	0.2885	0.003103005907580252	1.1203510469375057e-07	834.8776194467729	
LRRC7	412.0	8.0	6.0	0.0	0.0	351.0	25.0	0.0	22.0	0.0	0.027528934806774343	0.483404981666456	2.0450608569119105e-05	0.006482166853476431	316	0.3904083248501301	-0.2862	0.0028917259179676576	5.962968049883405e-08	1280.4275534441804	
POLR3C	44.0	1.0	1.0	0.0	0.0	38.0	2.0	0.0	1.0	1.0	0.012881710586542862	0.4576139321942608	1.1832621233448816e-06	0.0018769933721855122	190	0.7456749197140785	-0.5526	0.002582550420163148	1.7945444124212692e-08	1057.7614213197971	
KCNG3	21.0	0.0	0.0	0.0	0.0	20.0	1.0	0.0	0.0	0.0	0.003073301510494998	0.3861868686868687	2.7186819813785696e-06	0.00016249136056954464	42	0.8344125809435707	-0.3289	0.001548576567178745	9.270198088302432e-08	299.1276595744681	
BPY2C	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0017655136336886157	0.4186995208761122	1.8548159128369192e-07	0.00027666603541690493	26	0.4871794871794872	-0.7888	0.001136728735792101	4.13174813107952e-08	1077.962962962963	
ARID3C	42.0	1.0	0.0	0.0	0.0	39.0	1.0	0.0	1.0	0.0	0.0007192833322435102	0.4086742738034793	4.849344711461351e-09	0.00017094221054748092	11	0.6	-0.9758	0.0005878345107390718	3.587010914315363e-08	1722.3636363636365	
NDUFB7	11.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	1.0	0.0	0.03406787419080625	0.41224357764778813	1.1210589626494113e-05	0.010201717511330342	481	0.8688025985530784	-0.2346	0.002950784985882591	2.3683101793094872e-08	935.4587332053744	
PDZD2	329.0	13.0	7.0	1.0	0.0	291.0	14.0	0.0	3.0	0.0	0.0051003727195448895	0.4449390474527945	1.0431868491129888e-05	0.0006104475402219443	71	0.2470862470862471	-0.5661	0.0019733616142583216	3.164813975320923e-07	811.3205128205127	false_driver
PCDHB16	166.0	2.0	2.0	0.0	0.0	156.0	6.0	0.0	0.0	0.0	0.009350683319165632	0.40635047163544574	5.331709694823078e-07	0.00044290418705224407	129	0.8661479365704717	-0.242	0.00239369982901734	5.268455155606427e-09	366.20279720279717	
IL12RB2	103.0	3.0	1.0	0.0	0.0	88.0	8.0	0.0	3.0	0.0	0.06238148172366442	0.4900660129462283	3.2542345788566164e-05	0.012818747790515948	472	0.40602444888809697	0.0754	0.003072398938468323	2.3747445801143833e-08	993.1582809224319	
RSBN1L	59.0	3.0	2.0	2.0	0.0	49.0	3.0	0.0	0.0	0.0	0.0002615575753612764	0.3318217323381357	1.224674959663725e-09	1.225754592104193e-05	4	0.5	-0.9661	0.00024101587548462807	1.7763836304130125e-08	232.75	
ZNF563	48.0	5.0	0.0	0.0	0.0	35.0	5.0	1.0	1.0	1.0	0.053750081736742304	0.4935454721487123	4.835769430573281e-06	0.013302032119818908	472	0.7360971576411177	-0.1224	0.003048205183236661	6.97525228684772e-09	1253.3467153284669	
MAGEA11	95.0	1.0	0.0	0.0	0.0	85.0	6.0	0.0	2.0	1.0	0.01242398482966063	0.4479496192149971	3.6296438370968594e-05	0.0007409392772205867	130	0.21837928153717628	-0.1538	0.002560276431588728	1.400622252122412e-07	400.0210526315789	
NCCRP1	23.0	1.0	0.0	0.0	0.0	19.0	2.0	0.0	1.0	0.0	0.00438108938730138	0.440771270463454	3.2963696222006067e-07	0.000729580755910321	67	0.6639529624604251	-0.8237	0.0018586285742410679	4.730329487380529e-08	1337.2985074626865	
JMY	58.0	1.0	0.0	0.0	0.0	47.0	7.0	0.0	3.0	0.0	0.09370300137317727	0.5135843100379488	0.0001526699283807559	0.016401746905797734	396	0.2982082360325449	0.1903	0.0031240396197272408	5.891602343975551e-08	1137.6434054431265	
UTY	46.0	2.0	0.0	0.0	0.0	36.0	6.0	0.0	2.0	0.0	0.007715948473157655	0.4484882254611573	6.2344725064995396e-06	0.001349211595036881	114	0.4647254816746342	-0.6907	0.0022756631404196037	1.4080807552987838e-07	1275.6610169491526	
HIST3H2BB	12.0	0.0	1.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.02347479238867456	0.4689521940449541	1.4132242451913773e-05	0.002865841757313031	260	0.37154728373352425	-0.1611	0.0028395849344360715	4.121234696779688e-08	810.2618384401114	
CACNA1G	250.0	4.0	0.0	1.0	0.0	226.0	9.0	0.0	10.0	0.0	0.02406329693323743	0.4802625380774425	6.600586273468525e-05	0.003494358066292359	245	0.2948258500177704	-0.1359	0.0028479407824789885	1.6260091539252039e-07	798.4809782608696	
YAF2	22.0	1.0	0.0	0.0	0.0	18.0	3.0	0.0	0.0	0.0	0.015366507552474987	0.4721227463571252	8.051895511459283e-06	0.0029286685422035127	214	0.4442625931987633	-0.4754	0.002669325613060834	7.181098667423356e-08	1238.1574468085107	
UMPS	44.0	1.0	0.0	0.0	0.0	40.0	3.0	0.0	0.0	0.0	0.0035964166612175506	0.4356855930030483	1.5473763617933635e-05	0.00035638250648336174	49	0.2491582491582492	-0.596	0.0016924825719862213	4.5182363376075584e-07	739.5818181818182	
DCN	75.0	3.0	0.0	0.0	0.0	62.0	7.0	0.0	2.0	1.0	0.04884587719871837	0.4904903941755669	0.00019363126451020748	0.00807289335160712	386	0.2226528993543432	0.0689	0.003030743811387408	1.1870820700606846e-07	911.677376171352	
NMNAT2	38.0	3.0	1.0	0.0	0.0	32.0	2.0	0.0	0.0	0.0	0.02831360753285817	0.4884070005109862	5.6384919752132265e-05	0.004087989352174849	270	0.2817765802754255	-0.1735	0.0028998334962785297	1.0933773592912624e-07	1048.8960739030024	
KAT7	66.0	0.0	2.0	0.0	0.0	59.0	3.0	0.0	2.0	0.0	0.020270712090498917	0.4763135764786495	6.599225297670195e-06	0.004256041954732103	282	0.43288443470090826	-0.4338	0.002786848498284211	4.1607298612820084e-08	1327.0064516129032	driver
PTBP2	68.0	1.0	2.0	3.0	0.0	58.0	1.0	0.0	3.0	0.0	0.020728437847381157	0.4788489839371262	4.7326153633359636e-05	0.0028878288802009	245	0.2396478057740686	-0.302	0.002794920795259625	1.7059283944651283e-07	1021.8675078864352	
AKR7A3	26.0	1.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.00019616818152095726	0.32586137094883977	4.382966948774006e-06	1.7732872196341957e-05	2	0.6666666666666666	-0.5528	0.00015225147381049434	2.781386466856709e-06	391.66666666666674	
NUP88	62.0	0.0	2.0	1.0	0.0	53.0	2.0	1.0	3.0	0.0	0.0434839469038122	0.4803530483399818	5.029250651054533e-05	0.003490716175803501	343	0.3717592173204095	0.0623	0.003007606971180864	5.261671599644402e-08	733.7503759398497	
PPP3CB	41.0	1.0	0.0	0.0	0.0	39.0	0.0	0.0	1.0	0.0	0.02262473026875041	0.4745252575400273	3.038910779142241e-05	0.0039730598940442285	276	0.2704197034430761	-0.3171	0.0028271344923076628	1.1117397343343987e-07	1036.4826589595377	
DCC	456.0	3.0	3.0	0.0	0.0	399.0	42.0	0.0	9.0	0.0	0.0335447590400837	0.4844462747085657	4.0751350162473714e-05	0.006397070777816441	354	0.3495598806042885	-0.1702	0.00294733894059011	7.623561583323034e-08	1110.1832358674465	false_driver
CLCA4	141.0	1.0	3.0	0.0	0.0	125.0	8.0	0.0	4.0	0.0	0.0009808409076047864	0.3257850112905287	0.0	4.294111896068248e-06	15	1.0	-0.2126	0.0006650492246439051	0.0	39.266666666666666	
SRP9	10.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.030144510560387108	0.4716567974339995	4.258700145249436e-05	0.0022665705781817675	255	0.4498255210789399	-0.0483	0.0029175734626118873	8.719354061223148e-08	648.6811279826464	
NAP1L1	41.0	1.0	0.0	1.0	0.0	28.0	10.0	0.0	1.0	0.0	0.03276008631399987	0.4859703199974578	9.79674101584008e-05	0.0047648371341947856	324	0.28320159680638723	-0.1573	0.0029410778420946014	1.7067135153648728e-07	1019.8962075848303	
HIST1H3E	28.0	2.0	0.0	0.0	0.0	24.0	0.0	1.0	0.0	1.0	0.001961681815209573	0.3889567119385523	8.215765564246207e-07	0.00019606645276695018	29	0.3885057471264368	-0.7389	0.0012138544845297324	1.1333054189392805e-07	740.8666666666667	
ZRANB1	63.0	3.0	0.0	0.0	0.0	55.0	5.0	0.0	0.0	0.0	0.025174916628522854	0.4828097868981847	1.6001547476475045e-05	0.004773023847140213	329	0.3959550865800866	-0.3938	0.002863723213473925	7.12294179649625e-08	1271.2103896103895	
CCND2	31.0	1.0	0.0	1.0	0.0	25.0	4.0	0.0	0.0	0.0	0.07029359837834304	0.4994448073154801	8.097421345356366e-05	0.013539409507629418	472	0.3168940279762678	0.1377	0.0030895878272183073	3.956800197636795e-08	1020.573953488372	driver
FGF16	24.0	1.0	0.0	0.0	0.0	22.0	1.0	0.0	0.0	0.0	0.047734257503432936	0.4886566973415133	1.5923480884001042e-05	0.009625433054011085	396	0.4304226093165718	-0.0874	0.003026659468020708	2.0421037109056776e-08	1147.0328767123287	
TECPR2	121.0	6.0	1.0	1.0	0.0	105.0	6.0	0.0	2.0	0.0	0.006996665140914144	0.4449002152789899	3.883124516351957e-06	0.0006427627720669821	91	0.5381766884147416	-0.4306	0.002205795082139309	7.149538040446163e-08	604.6448598130843	
TNKS2	106.0	5.0	3.0	2.0	0.0	80.0	9.0	0.0	7.0	0.0	0.02890211207742104	0.4790739928575904	1.4766693369246549e-05	0.004270720322518575	350	0.6733257405526313	-0.2832	0.002906207843733407	4.490405447305997e-08	1042.5610859728506	
PACSIN1	44.0	3.0	0.0	0.0	0.0	35.0	3.0	0.0	3.0	0.0	0.013731772706467013	0.46455042527339	1.17900920355109e-05	0.0018365361484170872	181	0.5291410344041922	-0.4175	0.002614263577247076	7.584402989275527e-08	948.7285714285713	
LAT	31.0	2.0	0.0	0.0	0.0	25.0	3.0	0.0	1.0	0.0	0.09023736349964036	0.4992980508668256	0.00023658831796823774	0.012898571323121734	396	0.22205652068816933	0.3657	0.0031198540496871325	5.7707682056825006e-08	764.0579710144928	
OR52N5	58.0	1.0	0.0	1.0	0.0	53.0	3.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.00893894720417e-05	0.021719932931202952	599	0.766745708088954	-0.0283	0.003082537670064881	9.856620068685018e-09	1208.2490234375	
IL18	12.0	1.0	0.0	0.0	0.0	9.0	1.0	0.0	1.0	0.0	0.04479173478061858	0.4911835554841818	3.1373924174661934e-05	0.010549064360030284	396	0.3907670636445128	-0.1325	0.0030140981150041297	4.340605044895594e-08	1258.8408759124088	
JAKMIP1	139.0	2.0	0.0	1.0	0.0	123.0	10.0	0.0	3.0	0.0	0.020989995422742432	0.4809270731784018	9.030166649745998e-06	0.003299965258360792	272	0.4755451713395639	-0.3737	0.0027999327751145977	5.358867361521274e-08	1031.5700934579438	
FZD6	55.0	3.0	0.0	0.0	0.0	47.0	5.0	0.0	0.0	0.0	0.0646701105080756	0.4762394120577977	2.8748084007535804e-05	0.017661198859798655	599	0.5809327705980358	0.0618	0.003077505605467625	1.9682064600313814e-08	995.96865520728	
CAMTA1	224.0	5.0	0.0	1.0	0.0	199.0	15.0	0.0	4.0	0.0	0.06074674687765645	0.5021177397642578	5.928964866698726e-05	0.01208884851688815	396	0.2910990683345087	0.0186	0.003068459922732514	4.838519285218544e-08	1149.2195909580196	false_driver
FTSJ3	79.0	5.0	1.0	2.0	2.0	60.0	7.0	0.0	2.0	0.0	0.0246518014778003	0.4585882211826796	5.5421904607451e-05	0.001196989747775605	255	0.5511456628477905	-0.0312	0.00285459504711313	8.618063238578679e-08	531.8010610079575	
MYCN	64.0	1.0	2.0	0.0	0.0	57.0	3.0	0.0	0.0	1.0	0.037795069639704436	0.4915308713399544	4.819227766458235e-05	0.0071811693010359785	372	0.3276043009720965	-0.1863	0.002976846814856386	6.996765632501773e-08	1233.9134948096885	driver
EIF3J	17.0	1.0	0.0	2.0	0.0	11.0	1.0	1.0	1.0	0.0	0.02321323481331328	0.4579976640412087	5.9746042874976295e-05	0.0012288692737578064	255	0.5918039309302141	-0.0691	0.002834331991448668	1.1539933333654716e-07	543.3521126760563	
RMDN3	37.0	1.0	3.0	1.0	0.0	31.0	1.0	0.0	0.0	0.0	0.012162427254299352	0.475425125128237	7.041516571606741e-06	0.0037049976395258743	178	0.5392618424876491	-0.6815	0.0025526023331778284	1.3068668681640806e-07	1842.3387096774195	
PYDC2	22.0	1.0	1.0	0.0	0.0	19.0	0.0	1.0	0.0	0.0	0.0052965409010658476	0.4499132123209085	1.1984083704125043e-06	0.0011849690216080295	79	0.5262345679012346	-0.7345	0.002005314069158884	7.828081706670264e-08	1459.2345679012344	
BRCA2	363.0	30.0	7.0	4.0	0.0	279.0	39.0	0.0	4.0	0.0	0.04760347871575231	0.4861247973552879	0.0001279573719442826	0.00581023417618452	356	0.21385869975966265	0.1224	0.0030257277617463515	7.459674941810738e-08	762.3420329670329	driver
PTPRM	190.0	2.0	0.0	0.0	0.0	166.0	12.0	0.0	9.0	1.0	0.014385666644870202	0.4714677682892993	2.9225265522498413e-05	0.002613401970133841	188	0.41486093814860936	-0.4313	0.002637209881051859	1.74339922319495e-07	1143.4363636363635	
SMCP	15.0	0.0	0.0	1.0	0.0	14.0	0.0	0.0	0.0	0.0	0.008173674230039887	0.45472926763997495	8.440171763643023e-06	0.0007068333492790545	109	0.4779354838709677	-0.4114	0.0023125121342828297	1.2965293556772881e-07	593.4	
SCO2	19.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.011573922709736482	0.43847124261712256	6.838525206880117e-05	0.001443225061085466	144	0.3659476117103236	-0.41700000000000004	0.0025223013215851684	4.955436981166522e-07	723.2485875706215	
ARF6	17.0	1.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.06427777414503368	0.4946949602122016	0.0003653885158863379	0.008683125330960249	380	0.16726509521333133	0.2579	0.003076753495391329	1.233196391479543e-07	731.4526958290948	
MIEN1	15.0	1.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0	0.0028117439351337216	0.4392899204320225	8.913270987172405e-08	0.000759580999370377	43	0.4507198228128461	-0.9005	0.001502641127876511	3.8088997740555334e-08	1601.0697674418604	
ZNF813	105.0	2.0	0.0	0.0	0.0	93.0	10.0	0.0	0.0	0.0	0.053750081736742304	0.4935454721487123	4.835769430573281e-06	0.013302032119818908	472	0.7360971576411177	-0.1224	0.0030482051832348023	6.97525228684772e-09	1253.3467153284669	
MLST8	24.0	2.0	0.0	0.0	0.0	18.0	3.0	0.0	1.0	0.0	0.02641731511148892	0.4735994549564894	3.5428496121397084e-05	0.003318224713428613	270	0.2836523106404933	-0.0672	0.0028783069673653113	7.020683503102384e-08	726.4529702970298	
CHRD	119.0	2.0	2.0	0.0	0.0	98.0	8.0	0.0	9.0	0.0	0.010200745439089779	0.4517339162285106	6.7388197063004975e-06	0.0012932817944503374	131	0.4625310173697271	-0.3748	0.0024514514819146773	7.461202650544928e-08	806.3974358974359	
ACTA2	41.0	1.0	0.0	0.0	0.0	39.0	1.0	0.0	0.0	0.0	0.04289544235924933	0.4843388756927949	0.00015677620219224541	0.004530966962975979	308	0.1662306832991994	0.1537	0.0030047013909618	1.0985721566123251e-07	640.8018292682926	
TMSB4Y	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.03812201660890604	0.4934021616389741	8.606951534255191e-05	0.004554710126968817	313	0.23607599040394214	-0.0298	0.0029787788507642772	1.1903568697543385e-07	857.7135506003432	
ZWILCH	46.0	3.0	2.0	0.0	0.0	36.0	3.0	0.0	2.0	0.0	0.026024978748447003	0.4641697271375239	4.858829864557421e-06	0.001968473845063425	289	0.5449160158474995	-0.1436	0.002873803607972056	1.4345652717880464e-08	678.643216080402	
RANBP6	96.0	2.0	2.0	2.0	0.0	84.0	6.0	0.0	0.0	0.0	0.006604328777872229	0.44497788640595903	9.215596253838579e-07	0.000758617070522331	100	0.483960396039604	-0.7226	0.0021686335889216928	5.124470518964155e-08	987.8118811881187	false_driver
CEACAM16	22.0	0.0	0.0	0.0	0.0	21.0	1.0	0.0	0.0	0.0	0.0001307787876806382	0.2918789960874129	0.0	6.313279289766957e-07	2	1.0	-0.9608	0.0001244293156504502	0.0	111.0	
LDB2	103.0	2.0	0.0	0.0	0.0	92.0	6.0	1.0	2.0	0.0	0.04426861962989603	0.4799912118263708	4.437480964566764e-05	0.00889610774172909	448	0.5091685385402008	-0.063	0.003011446906847838	4.779842828873753e-08	977.97341211226	
GUCY2D	78.0	1.0	0.0	0.0	0.0	75.0	1.0	0.0	1.0	0.0	0.0016347348460079775	0.3819335181439025	2.164273425035152e-06	0.0001743160980417507	19	0.29	-0.5814	0.0010547991829338377	1.359297424944907e-07	602.68	
DHX8	103.0	2.0	0.0	1.0	1.0	88.0	8.0	0.0	3.0	0.0	0.01732818936768456	0.4323231752134336	9.059040432257e-07	0.001229550655378572	253	0.8842481417953116	-0.4328	0.0027225879123201372	7.769057755593049e-09	792.4301886792452	
CBFB	44.0	3.0	3.0	0.0	0.0	27.0	6.0	1.0	3.0	1.0	0.0797750604851893	0.5018046987793674	0.00013293280708150606	0.012881982854106496	396	0.2365766080770317	0.2557	0.0031058456385722978	4.315818146338197e-08	913.4418032786887	driver
MPHOSPH8	77.0	7.0	0.0	0.0	0.0	65.0	4.0	0.0	1.0	0.0	0.014647224220231481	0.4807154307987301	1.971818555058145e-05	0.002258310946272922	185	0.30845611787315824	-0.4302	0.002646261968436781	1.4141492278477865e-07	1063.4017857142858	
TRERF1	164.0	8.0	1.0	1.0	0.0	143.0	8.0	0.0	2.0	1.0	0.0914143725887661	0.5118310519093677	0.00011132095575105474	0.01678126082301481	396	0.2856314829549935	0.2198	0.0031214095077703005	3.770388742286216e-08	1077.016452074392	
EPB41L4B	81.0	2.0	0.0	0.0	0.0	70.0	7.0	0.0	2.0	0.0	0.03838357418426731	0.4934976927296783	4.978168839507256e-05	0.00812691617772161	372	0.2760842137088569	-0.20800000000000002	0.0029806241610105893	9.882249759291863e-08	1297.3407155025554	
CDK2	15.0	2.0	0.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	0.11770090891257437	0.5161671391926556	0.0007722541996697217	0.014615513909321396	396	0.1634617997653017	0.4703	0.0031453280524776804	8.234773861964165e-08	753.4	
